assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,year,Season,news_added,"year, id",uuid,position
5,15,405,100,100,4,41464,0,0,-3,3,500.6,3,0.0,4,5.0,5.2,6,Marko,5.2,34,10,199.2,417,False,551.6,0.0,0.0,0.0,0.0,1988,,67,0,0,0,41464.jpg,4.2,0,0,Arnautovic,6.7,False,7,a,19,21,946.0,117,1950653,0,2669081,0,0.8,17.5,Arnautovic,3,2018,2018-19,2019-04-27T19:31:24Z,"(2018, 417)",a0c35957-9b1c-4ada-8cd4-89b3d3e761ea,FWD
0,0,10,0,0,0,40142,0,0,-1,1,51.4,0,0.0,4,0.0,0.0,0,Andy,0.0,7,0,25.8,418,False,41.8,0.0,0.0,0.0,0.0,454,Ankle injury - Unknown return date,54,0,0,0,40142.jpg,1.0,0,0,Carroll,0.1,False,9,i,19,21,169.0,12,17520,0,18093,0,0.0,2.2,Carroll,2,2018,2018-19,2019-03-09T18:31:20Z,"(2018, 418)",ed437100-cbbc-4d5e-9f96-5ce1c495fca3,FWD
4,10,276,100,100,6,43020,0,0,-4,4,112.0,2,0.0,4,0.5,0.4,0,Javier,0.4,20,7,93.4,419,False,301.0,0.0,0.0,0.0,0.0,1326,,61,0,0,0,43020.jpg,3.4,0,0,Hernández Balcázar,1.5,False,17,a,19,21,528.0,86,559624,0,630777,0,0.1,14.1,Chicharito,2,2018,2018-19,2019-04-18T12:01:20Z,"(2018, 419)",e8b537dd-3943-427f-8e20-619c7badde68,FWD
0,0,0,0,0,0,167522,0,0,0,0,0.0,0,0.0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,420,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Middlesbrough,50,0,0,0,167522.jpg,0.0,0,0,Hugill,0.0,False,12,u,19,21,0.0,0,462,0,1280,0,0.0,0.0,Hugill,0,2018,2018-19,2018-08-03T15:01:10Z,"(2018, 420)",ac72f41e-ff49-4ffa-b6fb-63e33a7ce758,FWD
2,0,90,100,100,1,54102,0,0,-2,2,74.0,0,0.0,3,1.3,1.2,1,Jack,1.2,10,0,16.3,447,False,72.0,0.0,0.0,0.0,0.0,388,,48,0,0,0,54102.jpg,2.1,0,0,Wilshere,0.8,False,19,a,19,21,17.0,17,25943,0,236808,0,0.3,3.5,Wilshere,2,2018,2018-19,2018-12-04T22:31:16Z,"(2018, 447)",1c7ebb45-d615-474d-8305-024bb654315a,MID
1,2,88,100,0,1,56377,0,0,-3,3,84.6,1,0.0,3,0.0,0.0,0,Andriy,0.0,6,2,29.1,453,False,86.0,0.0,0.0,0.0,0.0,456,,67,0,0,0,56377.jpg,3.0,0,0,Yarmolenko,0.5,False,20,a,19,21,122.0,27,83584,0,115005,0,0.0,4.0,Yarmolenko,2,2018,2018-19,2018-10-20T16:31:17Z,"(2018, 453)",a017bc40-3590-4f98-96dd-ebd795a2c57a,MID
0,3,375,100,100,5,166640,0,0,-3,3,40.9,1,0.0,2,3.5,3.2,2,Fabián,3.2,32,1,77.8,464,False,534.6,0.0,0.0,0.0,0.0,2013,,42,0,0,0,166640.jpg,2.7,0,0,Balbuena,0.3,False,4,a,19,21,201.0,61,123686,0,128550,0,0.8,14.5,Balbuena,2,2018,2018-19,2018-12-22T17:01:18Z,"(2018, 464)",82face0d-c064-419d-857c-a84185f31169,DEF
6,18,619,100,100,7,101537,0,0,-2,2,1042.4,4,0.0,3,3.3,3.6,5,Felipe Anderson,3.6,49,9,272.2,465,False,882.2,0.0,0.0,0.0,0.0,3045,,68,0,0,0,101537.jpg,4.3,0,0,Pereira Gomes,8.2,False,8,a,19,21,799.0,155,2547937,0,2317355,0,0.5,22.8,Felipe Anderson,3,2018,2018-19,2019-05-06T09:01:23Z,"(2018, 465)",2e13bef9-b879-405f-aedd-ab60c69cf830,MID
5,9,364,100,100,5,18987,0,0,-5,5,976.0,2,0.0,3,1.3,1.0,0,Robert,1.0,33,2,181.5,489,False,460.8,0.0,0.0,0.0,0.0,2215,,50,0,0,0,18987.jpg,2.6,0,0,Snodgrass,0.9,False,11,a,19,21,380.0,85,396588,0,362475,0,0.2,17.0,Snodgrass,10,2018,2018-19,2018-11-10T19:01:15Z,"(2018, 489)",57947b3a-11d7-4ce9-9d2f-56e4da0cb9d4,MID
0,5,127,100,100,0,155851,0,0,-3,3,110.5,1,0.0,4,2.3,1.8,0,Lucas,1.8,13,3,37.7,502,False,136.8,0.0,0.0,0.0,0.0,465,,62,0,0,0,155851.jpg,2.2,0,0,Pérez,0.1,False,27,a,19,21,131.0,33,41901,0,51102,0,0.3,5.3,Lucas,0,2018,2018-19,2019-04-13T19:01:22Z,"(2018, 502)",4bf3cf61-08b6-4168-8c7e-9018c1fadb7a,FWD
0,0,44,100,100,0,42824,0,0,-2,2,28.8,0,0.0,3,0.3,0.4,1,Carlos,0.4,4,0,7.8,518,False,24.6,0.0,0.0,0.0,0.0,240,,43,0,0,0,42824.jpg,1.3,0,0,Sánchez,0.1,False,15,a,19,21,24.0,9,7026,0,19511,0,0.1,2.1,Carlos Sánchez,0,2018,2018-19,2018-09-26T22:31:13Z,"(2018, 518)",2d919951-c3cf-435e-a6df-05a31442790c,MID
1,0,86,None,None,2,179830,0,0,0,0,174.5,0,0.0,3,1.0,0.8,0,Grady,0.8,13,0,46.2,539,False,115.0,0.0,0.0,0.0,0.0,600,,45,0,0,0,179830.jpg,1.5,0,0,Diangana,0.0,False,45,a,19,21,175.0,25,24542,0,23259,0,0.2,5.6,Diangana,0,2018,2018-19,None,"(2018, 539)",5fd904a9-a2b4-4d45-9d1f-83650cad8fe2,MID
0,0,0,0,0,0,195860,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Joe,0.0,0,0,0.0,547,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Northampton Town,45,0,0,0,195860.jpg,0.0,0,0,Powell,0.0,False,50,u,19,21,0.0,0,785,0,686,0,0.0,0.0,Powell,0,2018,2018-19,2019-03-27T09:34:15Z,"(2018, 547)",7da9314f-0d1c-4310-bb97-5be338ee5972,MID
0,0,0,None,None,0,222017,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Conor,0.0,0,0,0.0,548,False,0.0,0.0,0.0,0.0,0.0,0,,45,0,0,0,222017.jpg,0.0,0,0,Coventry,0.0,False,54,a,19,21,0.0,0,1217,0,872,0,0.0,0.0,Coventry,0,2018,2018-19,None,"(2018, 548)",f4377113-a8f8-4cc4-9866-d3f99ea86d72,MID
0,0,3,None,None,0,209925,0,0,0,0,10.3,0,0.0,4,0.0,0.0,0,Alexandre Nascimento,0.0,0,0,4.8,560,False,2.0,0.0,0.0,0.0,0.0,17,,45,0,0,0,209925.jpg,1.0,0,0,Costa Silva,0.2,False,32,a,19,21,36.0,1,20460,0,14252,0,0.0,0.2,Xande Silva,0,2018,2018-19,None,"(2018, 560)",67de7937-8c0e-4281-8f3c-8e6a2bd03688,FWD
2,0,61,100,100,1,28554,0,0,-6,6,86.6,0,0.0,3,0.0,0.0,0,Samir,0.0,2,0,16.4,569,False,49.8,0.0,0.0,0.0,0.0,243,,49,0,0,0,28554.jpg,2.8,0,0,Nasri,0.2,False,18,a,19,21,28.0,14,155052,0,148290,0,0.0,2.9,Nasri,0,2018,2018-19,2019-03-28T13:01:23Z,"(2018, 569)",08184271-1074-4279-b5dd-337bd43799a9,MID
0,0,6,100,100,0,222018,0,0,0,0,0.4,0,0.0,2,0.0,0.0,0,Ben,0.0,1,0,0.8,605,False,7.8,0.0,0.0,0.0,0.0,62,,40,0,0,0,222018.jpg,2.0,0,0,Johnson,0.0,False,53,a,19,21,0.0,2,2188,0,987,0,0.0,0.5,Johnson,0,2018,2018-19,2019-02-28T10:01:21Z,"(2018, 605)",a81e0d99-0679-46ef-916d-d86f908d779e,DEF
0,0,0,None,None,0,183487,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Nathan,0.0,0,0,0.0,611,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,183487.jpg,0.0,0,0,Holland,0.5,False,37,a,19,21,0.0,0,40514,0,9024,0,0.0,0.0,Holland,0,2018,2018-19,None,"(2018, 611)",4bb9763f-0fe6-4cf2-981e-64140d4ce656,MID
0,0,25,None,None,1,19236,0,0,-3,3,0.0,0,0.0,1,-1.0,-1.0,0,John,0.0,0,0,2.7,421,False,26.6,0.0,0.0,0.0,0.0,90,,42,0,0,0,19236.jpg,7.0,0,3,Ruddy,0.2,False,21,a,20,39,0.0,7,4984,0,18629,0,0.0,1.7,Ruddy,0,2018,2018-19,None,"(2018, 421)",58a8d366-ed24-476b-ab65-b8da88880773,GK
0,0,3,None,None,0,168399,0,0,-1,1,0.0,0,0.0,1,-0.8,-0.8,0,Will,0.2,0,0,0.0,422,False,0.0,0.0,0.0,0.0,0.0,1,,39,0,0,0,168399.jpg,1.0,0,0,Norris,2.3,False,31,a,20,39,0.0,1,77946,0,87543,0,0.1,0.3,Norris,0,2018,2018-19,None,"(2018, 422)",5d407f76-b48c-404d-9fd9-48b8b057009c,GK
0,10,635,100,100,8,90585,0,0,2,-2,146.9,3,0.0,2,4.0,2.4,1,Willy,3.4,43,4,137.7,423,False,954.2,0.0,0.0,0.0,0.0,3168,,47,0,0,0,90585.jpg,3.3,1,0,Boly,6.1,False,15,a,20,39,279.0,120,787544,0,552947,0,0.7,25.5,Boly,2,2018,2018-19,2019-01-14T22:01:18Z,"(2018, 423)",0c562c5d-cdb1-4bb6-a39f-93751e0a29b6,DEF
0,0,0,0,0,0,57913,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Barry,0.0,0,0,0.0,424,False,0.0,0.0,0.0,0.0,0.0,0,Transferred to Leeds,50,0,0,0,57913.jpg,0.0,0,0,Douglas,0.0,False,3,u,20,39,0.0,0,98,0,2743,0,0.0,0.0,Douglas,0,2018,2018-19,2018-07-30T08:36:08Z,"(2018, 424)",9a608363-1977-41a7-98a9-2c8ddb544790,DEF
7,12,596,100,100,8,87835,0,0,8,-8,547.4,4,0.0,2,4.4,4.8,2,Matt,5.8,41,4,201.6,425,False,758.8,0.0,0.0,0.0,0.0,3141,,53,1,0,0,87835.jpg,3.8,0,0,Doherty,21.9,False,2,a,20,39,711.0,144,2635083,0,1445228,0,1.1,27.2,Doherty,5,2018,2018-19,2019-02-17T15:31:20Z,"(2018, 425)",ed6a341c-3cd3-4277-8b41-a240d0a762f5,DEF
0,5,248,100,100,3,107613,0,0,-3,3,70.9,1,0.0,2,-1.0,-1.0,0,Romain,0.0,17,2,56.2,426,False,363.6,0.0,0.0,0.0,0.0,1142,,42,0,0,0,107613.jpg,2.5,0,0,Saïss,0.4,False,27,a,20,39,129.0,47,49340,0,42852,0,0.0,11.2,Saïss,7,2018,2018-19,2019-01-03T00:01:17Z,"(2018, 426)",df905573-cfd2-4742-b0df-63846f735797,DEF
0,1,467,100,100,9,41727,0,0,1,-1,129.7,0,0.0,2,2.0,2.0,0,Ryan,3.0,38,1,86.9,427,False,566.4,0.0,0.0,0.0,0.0,3060,,41,0,0,0,41727.jpg,2.6,0,0,Bennett,8.0,False,5,a,20,39,172.0,89,1074431,0,923860,0,0.7,21.7,Bennett,12,2018,2018-19,2019-03-02T17:31:20Z,"(2018, 427)",c87cb605-a1c7-41d0-bd24-40e201db28d6,DEF
0,0,0,0,0,0,77610,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Danny,0.0,0,0,0.0,428,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Middlesbrough,40,0,0,0,77610.jpg,0.0,0,0,Batth,0.6,False,6,u,20,39,0.0,0,5588,0,75716,0,0.0,0.0,Batth,0,2018,2018-19,2018-08-31T19:01:13Z,"(2018, 428)",5918f637-986b-43ea-bcaa-ef31d739fdbf,DEF
0,0,0,0,0,0,67184,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Roderick Jefferson,0.0,0,0,0.0,429,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Olympiacos,40,0,0,0,67184.jpg,0.0,0,0,Gonçalves Miranda,0.0,False,25,u,20,39,0.0,0,1050,0,4243,0,0.0,0.0,Miranda,0,2018,2018-19,2018-07-13T08:41:00Z,"(2018, 429)",6c89fff3-9269-47b7-9673-597b2feedc51,DEF
0,6,585,None,None,9,94147,0,0,0,0,26.2,1,0.0,2,2.6,2.6,1,Conor,3.6,46,0,61.8,430,False,593.2,0.0,0.0,0.0,0.0,3420,,45,3,0,0,94147.jpg,2.5,0,0,Coady,0.9,False,16,a,20,39,0.0,94,74605,0,60060,0,0.8,20.9,Coady,5,2018,2018-19,None,"(2018, 430)",96119da0-d57e-4585-bf1c-bdf9f4d40213,DEF
0,0,118,100,100,1,216054,0,0,-2,2,113.7,0,0.0,2,-0.6,-0.4,1,Rúben Gonçalo,0.6,9,0,30.0,431,False,117.0,0.0,0.0,0.0,0.0,703,,43,0,0,0,216054.jpg,1.4,0,0,Silva Nascimento Vinagre,0.1,False,29,a,20,39,69.0,24,9050,0,12885,0,0.1,5.6,Vinagre,1,2018,2018-19,2019-02-04T14:31:20Z,"(2018, 431)",74a534ce-fa61-4c8f-aa41-f654847a3903,DEF
8,13,386,100,100,10,194634,0,0,-2,2,402.5,3,0.0,3,4.4,4.2,1,Diogo,5.2,29,9,185.0,432,False,559.6,0.0,0.0,0.0,0.0,2352,,63,0,0,0,194634.jpg,4.2,0,0,Jota,8.5,False,18,a,20,39,888.0,139,903140,0,705233,0,0.8,22.1,Jota,11,2018,2018-19,2019-02-17T13:31:20Z,"(2018, 432)",233e4eb9-ce37-45bc-8a4e-cd70c7df5680,MID
3,7,483,100,100,8,171317,0,0,-1,1,365.9,2,0.0,3,3.6,3.6,2,Rúben Diogo,4.6,43,4,146.8,433,False,698.2,0.0,0.0,0.0,0.0,3006,,49,0,0,0,171317.jpg,3.0,0,0,da Silva Neves,10.4,False,8,a,20,39,402.0,104,1372709,0,1620414,0,0.9,21.2,Neves,8,2018,2018-19,2019-02-02T17:01:21Z,"(2018, 433)",e448d2ee-8655-4ebd-beac-c0ba8e3b282a,MID
1,3,156,100,100,1,166324,0,0,-3,3,313.6,1,0.0,3,-0.6,-0.6,0,Ivan,0.4,11,3,66.0,434,False,198.0,0.0,0.0,0.0,0.0,677,,52,0,0,0,166324.jpg,2.1,0,0,Cavaleiro,0.1,False,7,a,20,39,156.0,48,17391,0,21960,0,0.1,9.2,Cavaleiro,1,2018,2018-19,2018-07-30T18:31:10Z,"(2018, 434)",a7dea764-56cd-4bae-a2fa-d78e45c8180b,MID
2,0,136,100,100,5,165808,0,0,-4,4,264.0,0,0.0,3,-0.8,-1.0,0,Hélder,0.0,19,1,70.9,435,False,162.8,0.0,0.0,0.0,0.0,1333,,46,0,0,0,165808.jpg,2.1,0,0,Costa,0.4,False,10,a,20,39,280.0,52,55055,0,81469,0,0.0,11.3,Costa,3,2018,2018-19,2018-10-01T12:31:14Z,"(2018, 435)",f6f923aa-afc1-4375-a9c8-a4fa9bc59dcb,MID
0,0,0,0,0,0,198847,0,0,-2,2,0.0,0,0.0,3,0.0,0.0,0,Bright,0.0,0,0,0.0,436,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Coventry City,43,0,0,0,198847.jpg,0.0,0,0,Enobakhare,0.1,False,14,u,20,39,0.0,0,6853,0,16810,0,0.0,0.0,Enobakhare,0,2018,2018-19,2018-08-31T15:01:13Z,"(2018, 436)",16bb3130-aa7c-43c6-9d31-8640db653e09,MID
10,31,602,100,100,12,102057,0,0,14,-14,648.5,3,0.0,4,1.8,2.0,2,Raúl,3.0,40,13,285.4,437,False,788.8,0.0,0.0,0.0,0.0,3112,,69,0,0,0,102057.jpg,4.8,0,0,Jiménez,33.4,False,9,a,20,39,1428.0,181,4114072,0,2334634,0,0.4,26.2,Jiménez,4,2018,2018-19,2018-09-12T16:31:15Z,"(2018, 437)",537dea3d-a42b-4739-8bbb-5843b7794ed0,FWD
1,0,19,0,0,0,141569,0,0,-4,4,30.9,0,0.0,4,0.0,0.0,0,Bonatini Lohner Maia,0.0,0,0,13.6,438,False,24.6,0.0,0.0,0.0,0.0,130,Season-long loan to Nottingham Forest,46,0,0,0,141569.jpg,1.4,0,0,Bonatini,0.3,False,33,u,20,39,90.0,10,35241,0,71162,0,0.0,2.2,Bonatini,0,2018,2018-19,2019-01-31T17:31:20Z,"(2018, 438)",0f11729c-7927-4750-a770-0b6310669947,FWD
1,0,113,None,None,4,222531,0,0,-2,2,181.1,0,0.0,3,0.2,0.2,1,Morgan,1.2,12,0,32.5,448,False,73.2,0.0,0.0,0.0,0.0,645,,43,0,0,0,222531.jpg,1.4,0,0,Gibbs-White,0.5,False,17,a,20,39,72.0,37,73258,0,72425,0,0.3,8.6,Gibbs-White,1,2018,2018-19,None,"(2018, 448)",a8515010-a340-44b2-ad3a-f3c2b26ffbfe,MID
0,0,0,0,0,0,219929,0,0,0,0,0.0,0,0.0,4,0.0,0.0,0,Rafa,0.0,0,0,0.0,449,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Las Palmas,45,0,0,0,219929.jpg,0.0,0,0,Mir,0.0,False,9,u,20,39,0.0,0,2296,0,5976,0,0.0,0.0,Mir,0,2018,2018-19,2018-07-25T08:17:16Z,"(2018, 449)",ea87f75f-6fcb-40e8-8866-c649ce6c690e,FWD
0,4,581,None,None,8,38533,0,0,0,0,0.0,2,0.0,1,2.6,2.6,2,Rui Pedro,3.6,46,0,69.1,454,False,695.0,0.0,0.0,0.0,0.0,3330,,45,0,0,0,38533.jpg,3.2,0,97,dos Santos Patrício,8.0,False,11,a,20,39,0.0,118,712945,0,607954,0,0.8,26.2,Patrício,0,2018,2018-19,None,"(2018, 454)",cb704b46-5a80-413e-b672-56de1c87879e,GK
8,13,628,None,None,9,19624,0,0,-4,4,1245.8,1,0.0,3,2.0,1.6,2,João Filipe Iria,2.6,39,1,216.4,475,False,812.6,0.0,0.0,0.0,0.0,3030,,51,0,0,0,19624.jpg,3.1,0,0,Santos Moutinho,5.1,False,28,a,20,39,102.0,119,869246,0,686212,0,0.5,23.3,Moutinho,4,2018,2018-19,None,"(2018, 475)",b59caa07-4a58-401e-ab61-2c34db03914c,MID
3,9,488,100,100,8,114128,0,0,-2,2,447.3,2,0.0,2,4.4,4.4,1,Jonathan,5.4,39,1,133.3,483,False,523.4,0.0,0.0,0.0,0.0,2772,,43,0,0,0,114128.jpg,3.1,0,0,Castro Otto,3.6,False,19,a,20,39,361.0,103,526859,0,358341,0,1.3,24.0,Jonny,6,2018,2018-19,2018-12-15T14:01:16Z,"(2018, 483)",2e2fd2c3-a559-4574-b1dc-a3cd91b542c6,DEF
1,2,182,75,75,1,159533,0,0,-4,4,271.3,0,0.0,3,-0.3,-0.3,1,Adama,0.6,13,1,75.8,500,False,223.4,0.0,0.0,0.0,0.0,884,,51,0,0,0,159533.jpg,1.5,0,0,Traoré,0.3,False,37,a,20,39,265.0,44,43090,0,69096,0,0.1,8.6,Traoré,1,2018,2018-19,2018-12-29T20:31:18Z,"(2018, 500)",c80e06e8-3c0f-4d2d-93f7-9f82aa893871,MID
0,1,209,100,100,3,151589,0,0,-2,2,126.6,0,0.0,3,2.0,2.0,2,Leander,3.0,21,2,75.1,519,False,334.8,0.0,0.0,0.0,0.0,1465,,43,0,0,0,151589.jpg,2.5,0,0,Dendoncker,0.6,False,32,a,20,39,288.0,48,63174,0,59242,0,0.7,11.2,Dendoncker,1,2018,2018-19,2018-08-24T16:31:12Z,"(2018, 519)",6a9e8736-444d-49ef-a354-28d243aa6d21,MID
0,0,0,0,0,0,123354,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Kortney,0.0,0,0,0.0,525,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Aston Villa,40,0,0,0,123354.jpg,0.0,0,0,Hause,0.2,False,30,u,20,39,0.0,0,20611,0,20565,0,0.0,0.0,Hause,0,2018,2018-19,2019-01-07T23:01:17Z,"(2018, 525)",14523db4-5412-415a-bbfe-9cc6684fceb1,DEF
0,0,0,None,None,0,232351,0,0,0,0,0.0,0,0.0,3,-1.0,-1.0,0,Ryan John,0.0,0,0,0.0,555,False,0.0,0.0,0.0,0.0,0.0,0,,45,0,0,0,232351.jpg,0.0,0,0,Giles,0.0,False,23,a,20,39,0.0,0,2498,0,1662,0,0.0,0.0,Giles,0,2018,2018-19,None,"(2018, 555)",8fad91dc-3f5a-4f56-9836-f2f615626688,MID
0,0,3,None,None,0,214048,0,0,0,0,0.0,0,0.0,2,-0.8,-0.8,0,Max,0.2,0,0,0.0,567,False,0.0,0.0,0.0,0.0,0.0,1,,40,0,0,0,214048.jpg,1.0,0,0,Kilman,0.0,False,49,a,20,39,0.0,1,4267,0,2391,0,0.1,0.3,Kilman,0,2018,2018-19,None,"(2018, 567)",306d293c-10dc-4d96-9459-b598b91eadd2,DEF
0,0,0,None,None,0,215409,0,0,0,0,0.0,0,0.0,2,-1.0,-1.0,0,Cameron,0.0,0,0,0.0,596,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,215409.jpg,0.0,0,0,John,0.1,False,47,a,20,39,0.0,0,4794,0,2057,0,0.0,0.0,John,0,2018,2018-19,None,"(2018, 596)",63ed77e9-a6a5-4a95-ba87-46abd6b78d54,DEF
0,5,475,None,None,6,69140,0,0,0,0,106.0,0,,2,None,None,0,Shkodran,0.0,40,2,107.8,1,False,718.6,,,,,2611,,55,0,0,0,69140.jpg,2.6,0,0,Mustafi,0.4,False,None,a,1,3,252.0,80,0,0,0,0,0.0,0.0,Mustafi,9,2019,2019-20,None,"(2019, 1)",594fc862-6cf5-4815-942d-3d6ba589ed93,DEF
5,5,304,0,None,4,98745,0,0,0,0,197.8,0,,2,None,None,0,Héctor,0.0,21,0,73.7,2,False,261.6,,,,,1532,Knee injury - Unknown return date,55,1,0,0,98745.jpg,3.2,0,0,Bellerín,0.3,False,None,i,1,3,280.0,60,0,0,0,0,0.0,0.0,Bellerín,3,2019,2019-20,2019-06-25T11:30:06.897107Z,"(2019, 2)",6d0aa1c5-058d-470c-9332-b08864eb991d,DEF
7,10,382,None,None,5,111457,0,0,0,0,445.9,0,,2,None,None,0,Sead,0.0,29,0,101.0,3,False,323.2,,,,,1886,,55,1,0,0,111457.jpg,3.4,0,0,Kolasinac,1.6,False,None,a,1,3,242.0,81,0,0,0,0,0.0,0.0,Kolasinac,5,2019,2019-20,None,"(2019, 3)",db241158-c2dd-46f3-a9bb-237a5d222968,DEF
1,3,152,None,None,2,154043,0,0,0,0,98.9,0,,2,None,None,0,Ainsley,0.0,20,1,44.8,4,False,224.2,,,,,983,,50,0,0,0,154043.jpg,2.1,1,0,Maitland-Niles,0.8,False,None,a,1,3,126.0,34,0,0,0,0,0.0,0.0,Maitland-Niles,1,2019,2019-20,None,"(2019, 4)",9985ba75-ac30-4234-9376-b7a950aec8c9,DEF
2,4,402,None,None,5,39476,0,0,0,0,67.9,0,,2,None,None,0,Sokratis,0.0,33,1,70.4,5,False,513.8,,,,,2198,,50,0,0,0,39476.jpg,2.6,0,0,Papastathopoulos,1.1,False,None,a,1,3,120.0,64,0,0,0,0,0.0,0.0,Sokratis,12,2019,2019-20,None,"(2019, 5)",ccda460d-9728-4771-9547-142e9d6107ba,DEF
4,7,392,None,None,5,38411,0,0,0,0,196.6,0,,2,None,None,0,Nacho,0.0,24,1,83.4,6,False,413.2,,,,,1860,,50,0,0,0,38411.jpg,3.5,0,0,Monreal,1.1,False,None,a,1,3,224.0,77,0,0,0,0,0.0,0.0,Monreal,5,2019,2019-20,None,"(2019, 6)",cb159454-45e2-4750-8965-9bd0166a11e6,DEF
0,8,319,None,None,3,51507,0,0,0,0,29.5,0,,2,None,None,0,Laurent,0.0,23,3,59.1,7,False,456.4,,,,,1329,,50,0,0,0,51507.jpg,3.6,0,0,Koscielny,0.8,False,None,a,1,3,105.0,62,0,0,0,0,0.0,0.0,Koscielny,1,2019,2019-20,None,"(2019, 7)",54c710ab-f96e-4494-8265-09bb4f88fd0c,DEF
0,0,28,None,None,0,233963,0,0,0,0,14.1,0,,2,None,None,0,Konstantinos,0.0,1,0,5.2,8,False,27.0,,,,,147,,45,0,0,0,233963.jpg,0.8,0,0,Mavropanos,0.2,False,None,a,1,3,10.0,3,0,0,0,0,0.0,0.0,Mavropanos,1,2019,2019-20,None,"(2019, 8)",0fa49d38-9729-41e9-a2ed-08ed2fe71cd1,DEF
0,0,16,None,None,0,80254,0,0,0,0,16.9,0,,2,None,None,0,Carl,0.0,3,0,5.2,9,False,26.8,,,,,165,,45,0,0,0,80254.jpg,1.3,0,0,Jenkinson,0.2,False,None,a,1,3,8.0,4,0,0,0,0,0.0,0.0,Jenkinson,0,2019,2019-20,None,"(2019, 9)",d7ae06ab-dde9-4831-b9d9-e04e912c6764,DEF
0,5,148,0,None,1,156074,0,0,0,0,28.7,0,,2,None,None,0,Rob,0.0,10,0,23.2,10,False,187.8,,,,,806,Anterior cruciate ligament - Unknown return date,45,0,0,0,156074.jpg,2.4,0,0,Holding,0.2,False,None,i,1,3,14.0,24,0,0,0,0,0.0,0.0,Holding,1,2019,2019-20,2019-06-25T11:30:06.913215Z,"(2019, 10)",6cf56bbb-c7a0-456c-8dce-54bf966cd86b,DEF
7,32,756,None,None,7,54694,0,0,0,0,484.6,0,,4,None,None,0,Pierre-Emerick,0.0,42,22,289.6,11,False,984.4,,,,,2722,,110,0,1,0,54694.jpg,5.7,0,0,Aubameyang,17.0,False,None,a,1,3,1429.0,205,0,0,0,0,0.0,0.0,Aubameyang,0,2019,2019-20,None,"(2019, 11)",00ee9b7f-04bc-4d70-a3fc-6bba9dbf0ec2,FWD
12,20,560,None,None,6,59966,0,0,0,0,482.4,0,,4,None,None,0,Alexandre,0.0,31,13,260.6,12,False,808.0,,,,,2497,,95,0,0,0,59966.jpg,4.7,0,0,Lacazette,7.9,False,None,a,1,3,1319.0,166,0,0,0,0,0.0,0.0,Lacazette,2,2019,2019-20,None,"(2019, 12)",c8254224-5312-4882-82fb-a119ff156192,FWD
0,1,36,None,None,0,205533,0,0,0,0,14.7,0,,4,None,None,0,Edward,0.0,3,1,11.4,13,False,40.8,,,,,63,,45,0,0,0,205533.jpg,2.0,0,0,Nketiah,4.6,False,None,a,1,3,59.0,10,0,0,0,0,0.0,0.0,Nketiah,0,2019,2019-20,None,"(2019, 13)",72e55b0d-cf0c-408a-8dc6-2a1c392fad15,FWD
0,5,568,None,None,6,80201,0,0,0,0,0.0,0,,1,None,None,0,Bernd,0.0,42,0,80.5,14,False,807.2,,,,,2835,,50,0,0,0,80201.jpg,3.3,0,105,Leno,4.5,False,None,a,1,3,0.0,106,0,0,0,0,0.0,0.0,Leno,0,2019,2019-20,None,"(2019, 14)",3a505d98-b254-4f04-800e-679961c94864,GK
3,9,363,None,None,5,37605,0,0,0,0,714.2,0,,3,None,None,0,Mesut,0.0,24,5,140.0,15,False,429.6,,,,,1732,,75,0,0,0,37605.jpg,3.7,0,0,Özil,1.1,False,None,a,1,3,254.0,89,0,0,0,0,0.0,0.0,Özil,2,2019,2019-20,None,"(2019, 15)",f05e3cc9-9a16-4c4e-bf94-f5d540728444,MID
